u,g,r,i,z,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,petroRad_u,petroRad_g,petroRad_i,petroRad_r,petroRad_z,petroFlux_u,petroFlux_g,petroFlux_i,petroFlux_r,petroFlux_z,petroR50_u,petroR50_g,petroR50_i,petroR50_r,petroR50_z,psfMag_u,psfMag_r,psfMag_g,psfMag_i,psfMag_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,subclass,redshift,redshift_err
19.37478,18.29798,17.7356,17.32202,17.08582,17.78524,47.95211,80.49338,117.8122,146.4409,2.631328,2.774087,2.63448,2.709047,16.23614,18.60111,51.02132,118.693,82.8632,142.9153,1.437647,1.444362,1.274789,1.322667,1.243095,20.49265,19.10954,19.49791,18.74255,18.2618,0.6578542,0.5646182,0.5372113,0.5196764,0.4676521,STARBURST,0.1077295,7.44e-06
18.95897,17.86455,17.43193,17.09998,16.93645,26.08565,71.47916,106.4705,144.546,168.0393,4.057031,4.224155,3.851969,3.994471,4.024768,26.30631,72.2863,135.5997,105.0077,157.1319,2.140547,2.147166,1.907984,1.993424,1.930629,20.38432,19.13237,19.35543,18.75318,18.44096,0.7076166,0.7952354,0.7770315,0.776438,0.7237584,STARFORMING,0.08374253,8.3e-06
22.17478,21.66436,20.85913,20.69544,20.78287,1.334713,2.155271,4.529418,5.264013,4.749794,1.40032,1.55416,1.195667,3.955578,3.111397,2.546134,1.991347,4.571643,5.270326,6.707409,1.28885,0.6133359,0.5455331,0.7196432,0.9331953,22.20255,20.98179,21.76322,20.82315,20.84868,0.09440152,0.5695009,0.4584044,0.7791611,0.09337682,STARFORMING,0.3216315,4.26e-05
20.21761,19.24163,18.43649,18.01374,17.67058,8.181396,20.10659,42.2085,62.30162,85.45494,4.800761,1.885013,1.87405,2.063219,12.1422,7.130513,17.65726,55.68506,38.218,78.55786,0.9360285,0.9390429,0.925075,0.9483745,0.9878778,20.96245,19.29745,19.98688,18.92197,18.41042,0.7743037,0.8568528,0.9427686,0.8968096,0.9998075,STARBURST,0.265781,1.1e-05
19.32139,18.04561,17.34906,16.88716,16.72053,18.68182,60.50004,114.9148,175.8477,205.0129,2.390236,3.030773,2.932715,3.047499,3.30731,15.32015,53.1971,156.6212,104.6213,190.9413,1.192408,1.331119,1.263299,1.353688,1.394112,20.0104,18.30696,18.85695,17.88757,17.67074,0.8410317,0.7215196,0.7604907,0.7513804,0.7340764,STARBURST,0.08569565,6.17e-06
19.50104,18.45919,17.84123,17.42866,17.26575,15.83258,41.33519,73.03081,106.7908,124.0748,9.105803,3.67608,3.71986,3.657561,10.71414,15.47758,39.17915,104.333,72.49879,123.157,1.97053,1.814348,1.844717,1.842742,1.879635,20.69051,19.34493,19.80253,18.87321,18.72285,0.8888266,0.7497919,0.7853294,0.7850658,0.7471641,STARBURST,0.1494521,7.48e-06
22.96247,22.1779,21.42437,21.10577,20.92801,0.6231402,1.33934,2.687753,3.602574,4.125252,2.969876,1.699798,1.191774,1.378561,2.953651,0.8354793,1.227112,2.274778,2.302234,4.972638,0.9840078,0.804956,0.5155196,0.6940728,1.054872,22.86346,21.44524,22.19971,21.15851,20.95065,0.05,0.1128531,0.2109696,0.09960385,0.05,STARBURST,0.3102157,2.42e-05
19.2732,18.23005,17.63036,17.28481,17.04877,19.52974,51.04788,88.6862,121.9202,151.5235,5.042932,5.032962,5.039966,5.047307,5.202082,19.79318,51.87297,120.0031,90.13242,144.914,2.59463,2.492471,2.408764,2.511132,2.42692,20.62335,19.1529,19.78361,18.81464,18.58968,0.6784623,0.9156456,0.9102253,0.9115003,0.8433744,STARFORMING,0.1320305,9.26e-06
21.12032,20.20197,19.09659,18.66083,18.37473,3.557978,8.301551,22.98008,34.32862,44.6673,3.8399,3.7638,3.884125,4.123761,6.568695,3.138667,8.595947,31.24488,23.78196,49.4378,1.864653,1.824936,1.623231,1.889948,2.050793,22.09841,20.41726,21.70917,20.11694,19.67145,0.4753012,0.5465466,0.5651375,0.4744489,0.4797982,STARFORMING,0.2702123,2.44e-05
18.41046,16.8071,15.98185,15.50676,15.14657,43.23262,189.3041,404.8189,627.0399,873.7201,9.415998,8.989395,7.855145,8.290955,7.773915,51.34011,202.104,612.6713,410.6423,801.5854,4.352978,4.095406,3.675743,3.852152,3.514688,20.81878,18.58517,19.40803,18.11458,17.66181,0.271901,0.2807194,0.2818629,0.2828294,0.3020931,STARFORMING,0.0828886,1.26e-05
19.55134,18.16353,17.47561,17.12304,16.83903,15.11571,54.27356,102.2718,141.5082,183.8152,5.702545,5.216305,4.7625,5.017259,5.012182,14.20771,53.78487,133.3041,101.4843,159.3319,2.380616,2.341894,2.095421,2.27993,1.910251,21.08768,19.06578,19.71918,18.81582,18.51758,0.2372363,0.2917097,0.3140606,0.3095999,0.2757419,STARFORMING,0.03283637,9.68e-06
19.73753,18.39427,17.48308,17.04621,16.72894,12.7332,43.88239,101.5708,151.8856,203.4314,8.015779,5.594412,4.594253,5.018915,4.242461,14.51431,37.97218,106.7206,76.13304,144.5606,3.157357,2.630821,2.096251,2.29205,2.156695,21.68232,19.4597,20.41911,18.99325,18.53176,0.5103151,0.5051429,0.4778407,0.5066757,0.5115099,STARFORMING,0.2146555,2.3e-05
19.50237,18.34744,17.6231,17.13534,16.87185,15.81306,45.81647,89.28075,139.9151,178.3408,6.699419,3.410396,3.129737,3.263417,3.096476,17.77602,46.83158,133.5726,88.40324,161.089,1.799295,1.67816,1.490567,1.577048,1.393906,21.04653,19.0896,19.78646,18.6643,18.27135,0.597856,0.5765895,0.5692489,0.5976056,0.5513617,STARBURST,0.147543,6.93e-06
19.26226,18.16947,17.74964,17.45176,17.30405,19.72762,53.97726,79.45889,104.5432,119.7745,10.71421,4.707137,4.883842,5.062927,4.924599,21.39697,53.08831,101.7702,80.77601,116.8702,2.366587,2.174881,2.145732,2.253336,2.204156,20.91483,19.4124,19.75814,19.18957,19.01552,0.3740414,0.3887226,0.3857492,0.4009415,0.3373149,STARBURST,0.06362927,6.06e-06
19.16655,17.68,16.96518,16.53436,16.24741,21.5458,84.72264,163.654,243.3634,316.9819,5.8394,6.138515,5.324735,5.62821,4.942984,24.23329,91.56709,233.1012,162.9339,283.0165,2.879865,2.929418,2.433191,2.601122,2.190811,21.11773,18.58962,19.46946,18.26469,18.0891,0.3170616,0.3969369,0.3974733,0.4064064,0.4120977,STARFORMING,0.1119969,9.61e-06
19.20125,18.30616,17.86935,17.54376,17.42424,20.86804,47.59205,71.16351,96.04896,107.2222,4.39519,4.378757,4.30394,4.111211,4.240249,19.53836,47.75868,96.75106,68.60281,95.75337,2.077139,2.186888,2.194972,2.085871,1.969123,20.71019,19.59985,19.93961,19.22347,18.95226,0.6406465,0.7308109,0.708917,0.6980913,0.7158653,STARBURST,0.09163519,6.37e-06
19.5255,17.73428,16.96018,16.51794,16.20814,15.4798,80.59089,164.4091,247.0722,328.6576,8.437799,7.382566,6.45905,6.927392,6.305754,18.0612,82.5253,224.8932,154.3445,293.4747,3.811223,3.429713,2.997264,3.143729,2.876235,21.43175,18.96845,19.88815,18.6585,18.31864,0.213163,0.2847696,0.2910522,0.2976489,0.3094849,STARFORMING,0.08257455,1.36e-05
19.99758,18.34831,17.69799,17.29765,17.06563,10.0204,45.77969,83.33032,120.4868,149.1892,43.75537,10.82238,8.283486,8.512748,7.655958,16.67504,50.83542,110.8913,80.56741,161.4394,7.928359,4.568509,3.663963,3.860876,4.328525,21.7335,19.65961,20.47283,19.34458,19.23048,0.1280219,0.1272013,0.1477775,0.1453324,0.1389685,STARFORMING,0.06473543,1.56e-05
20.50904,19.46534,18.81175,18.468,18.255,6.254132,16.36255,29.87392,41.00074,49.87762,27.91891,4.005379,3.460429,3.670679,4.267451,9.014712,17.6908,38.40632,30.49416,46.38404,2.86916,1.865888,1.563078,1.706113,1.632539,22.03658,20.72747,21.13503,20.37984,19.87339,0.7232566,0.9671137,0.9752711,0.9438445,0.7166514,STARFORMING,0.1884787,1.35e-05
18.43717,17.27139,16.87732,16.57963,16.42999,42.18206,123.4371,177.4488,233.4254,267.9179,4.959177,5.510664,5.054218,5.31379,5.355134,44.32389,127.4474,227.7708,180.6212,262.142,2.541164,2.495546,2.325454,2.433108,2.333916,20.06457,18.70567,19.02093,18.44705,18.31005,0.7382188,0.7447076,0.7374832,0.7226709,0.7590461,STARBURST,0.06359917,6.45e-06
20.364,19.29754,18.61231,18.19194,17.96789,7.148815,19.09733,35.89812,52.87132,64.98111,3.142342,2.79231,2.720292,2.808776,2.983498,8.052212,18.3463,50.50801,34.47821,66.89748,1.52943,1.433552,1.376994,1.403878,1.46043,21.58606,20.01448,20.57131,19.58019,19.33265,0.5941213,0.6703119,0.6935019,0.6978474,0.6387774,STARBURST,0.156243,8.77e-06
21.98722,21.05237,20.83646,21.10658,20.69308,1.591435,3.791454,4.625143,3.599849,5.177967,1.556665,1.68336,1.650791,1.677719,1.484438,1.235698,3.28442,3.084503,4.005903,4.027063,0.8746094,0.9213967,0.9221402,0.9175237,0.7515475,22.11985,21.13531,21.31892,21.41671,20.93465,0.05,0.9720501,0.8724672,0.6494405,0.07222535,STARBURST,0.01221196,6.88e-06
19.81193,18.73916,18.307,17.96132,17.85074,11.88959,31.93968,47.55512,65.38379,72.38654,2.847139,3.000456,3.153605,3.174312,3.486053,11.18277,30.80977,64.66403,47.79045,77.87537,1.349281,1.4283,1.472855,1.494002,1.645401,20.86129,19.28057,19.81864,18.90676,18.78024,0.2444441,0.3845774,0.362071,0.3700745,0.3195626,STARBURST,0.1278988,4.32e-06
22.78408,22.04055,21.22507,20.90521,20.89218,0.744319,1.521489,3.231292,4.336814,4.272149,0.9816136,1.953954,1.48866,1.29927,3.922196,0.8358603,1.769662,5.072431,3.305965,4.900232,0.6904939,0.8631166,0.6841543,0.6168539,0.6563407,22.71988,21.49173,22.18267,21.24266,21.15724,0.06794796,0.9997622,0.3239902,0.5376831,0.08338568,STARBURST,0.4470638,1.52e-05
22.49903,22.07831,21.32096,21.13971,20.81826,0.9813145,1.469116,2.957338,3.491117,4.590118,2.844864,1.177785,1.067814,1.256708,2.178004,1.391454,1.335695,4.004791,2.797901,5.627588,1.105796,0.6026528,0.6360653,0.5897366,0.5958479,22.47136,21.40435,22.16929,21.2456,20.83018,0.1499819,0.2495262,0.1499588,0.9999886,0.1799109,STARBURST,0.3264486,1.67e-05
19.77821,18.49337,17.7129,17.25054,16.99846,12.2648,40.05429,82.19396,125.8295,158.7103,6.347919,5.680985,5.263722,5.435564,5.010209,12.48731,40.80828,120.8799,81.85116,142.8991,2.781859,2.705318,2.439992,2.556924,2.283266,21.2158,19.30579,20.03477,18.88116,18.48531,0.4261313,0.4207753,0.4362783,0.4384553,0.4749144,STARFORMING,0.1755533,1.92e-05
18.82573,17.65864,17.10072,16.73535,16.49381,29.49169,86.40562,144.4486,202.2362,252.6236,4.518608,5.287044,5.30023,5.152682,5.250962,27.44601,83.61749,203.6322,141.7194,254.7219,2.286779,2.511315,2.540849,2.47852,2.535317,20.44847,18.95586,19.39412,18.62417,18.40598,0.7547621,0.7949258,0.7755666,0.769739,0.7416778,STARFORMING,0.07121312,1.09e-05
19.48504,17.98341,17.16701,16.74983,16.41887,16.06759,64.06713,135.8923,199.5566,270.6744,5.222441,4.719444,4.508932,4.6248,4.158318,16.78313,58.48293,166.2359,116.946,224.7877,2.501293,2.265853,1.943914,2.038225,1.937606,20.93387,18.57641,19.33841,18.17276,17.73699,0.785048,0.7015834,0.7368826,0.6816254,0.7183564,STARFORMING,0.1049842,1.65e-05
19.10651,17.76308,17.16497,16.78488,16.54689,22.77081,78.48169,136.1477,193.2174,240.5692,5.706774,5.859034,5.783435,5.998599,5.872671,21.24016,76.36347,183.0816,132.5544,218.235,2.590994,2.745744,2.692937,2.752848,2.648006,20.79527,19.05238,19.64249,18.67763,18.42303,0.3977658,0.3357261,0.3522328,0.3446052,0.3337667,STARFORMING,0.07230286,8.56e-06
21.93171,20.99513,19.81973,19.3683,19.00754,1.676164,3.996954,11.80491,17.8911,24.92304,11.30462,2.736469,2.822405,2.55075,2.604918,2.204204,4.112038,17.3098,11.2491,19.67932,1.741665,1.438131,1.294109,1.273103,1.063135,22.34309,20.65275,21.73248,20.20488,19.80958,0.05,0.3873243,0.4838943,0.4690215,0.4572347,STARBURST,0.3332374,2.68e-05
23.68625,21.61679,20.26605,19.61385,18.85643,0.2769033,2.252115,7.824914,14.26889,28.65095,0.2389801,2.970355,2.691074,3.058263,4.055717,0.1983222,2.512115,14.92673,8.24308,34.434,0.2111104,1.57319,1.43153,1.50809,1.738539,23.75694,21.60351,22.89495,21.03521,20.16806,0.05,0.5405094,0.4199882,0.4318899,0.4683332,STARFORMING,0.3498901,6.41e-05
18.06307,16.61395,15.83252,15.38905,15.07825,59.53452,226.1632,464.5051,698.8409,930.4665,7.495501,8.234155,7.877517,8.189888,7.277319,48.26544,187.2108,532.0312,364.678,632.2448,3.410236,3.755218,3.415846,3.57005,3.025715,20.19697,18.061,18.8473,17.65986,17.23986,0.7750042,0.6779148,0.6817395,0.7396939,0.8079817,STARFORMING,0.08548186,8.85e-06
17.82015,17.10558,17.14683,17.10187,17.42828,74.46255,143.8025,138.4418,144.2953,106.8232,4.764529,6.36508,7.485047,6.851728,5.094983,37.75975,94.85531,107.5378,97.81288,47.94424,2.135722,3.01812,3.373842,3.220237,1.945674,20.02532,19.72018,19.49343,19.82588,19.96468,0.5634197,0.5747108,0.5911717,0.6087621,0.5719948,STARBURST,0.01409927,6.35e-06
19.59465,18.74285,18.44768,18.13515,18.15904,14.52445,31.8314,41.77565,55.71046,54.48816,2.677207,2.542196,2.393196,2.682039,2.556645,14.75541,30.80524,52.38975,40.15385,47.39251,1.29339,1.307334,1.221596,1.30255,1.142747,20.30966,19.28886,19.52147,19.0819,19.03311,0.5288885,0.5682653,0.5645491,0.5847281,0.3128915,STARBURST,0.1434253,4.5e-06
18.30096,17.19077,16.75248,16.46387,16.29147,47.82023,132.9511,199.0716,259.6866,304.3743,9.708364,9.238921,9.278855,9.299572,10.1253,48.30039,125.4267,237.9633,182.1417,286.4802,5.11673,4.998631,4.808193,4.836705,5.032417,21.48209,19.85934,20.24939,19.78069,19.45636,0.7981776,0.7500049,0.7498424,0.7528807,0.7322783,STARFORMING,0.06009293,9.37e-06
19.43657,18.10828,17.31147,16.85291,16.55647,16.80122,57.10688,118.9626,181.4837,238.4557,18.02142,5.15685,4.635922,4.739733,4.805964,18.93763,59.36582,173.8871,115.0688,218.5996,2.583359,2.379305,2.144989,2.158982,2.001525,21.09794,18.88742,19.7847,18.46123,18.03366,0.3248106,0.3285515,0.345538,0.34326,0.3545519,STARFORMING,0.1387746,1.54e-05
19.25263,18.09488,17.51517,17.12517,16.93155,19.90341,57.8158,98.61192,141.2319,168.7993,2.501433,3.053942,3.156158,3.263446,3.10139,16.68383,51.0986,127.5575,90.4563,149.3242,1.213948,1.341034,1.363052,1.417919,1.33472,20.02467,18.60955,19.01819,18.24325,18.06043,0.9998153,0.8938481,0.7827875,0.7834419,0.7833121,STARBURST,0.07785437,7.94e-06
18.94861,17.60288,17.10409,16.69418,16.49671,26.33566,90.95911,144.0004,210.0522,251.9484,5.53404,6.344428,6.105716,6.456161,6.68595,28.85699,93.02374,202.9863,147.5699,231.3129,2.844628,2.933838,2.682272,2.900333,2.476431,21.0864,19.43443,19.91573,18.93278,18.65703,0.2500014,0.3315456,0.3591837,0.3702543,0.4093072,STARBURST,0.09115254,5.63e-06
21.7054,20.17568,19.41802,19.15327,19.12815,2.069503,8.505102,17.09112,21.81039,22.29784,1.827867,3.521935,6.528815,4.236697,6.010044,0.1664923,9.264677,29.48889,19.81124,25.108,0.3464068,1.725651,2.225211,1.840426,1.81548,22.62454,20.67479,21.26796,20.34076,20.19044,0.05,0.3227006,0.3420512,0.4026154,0.3164039,STARBURST,0.03827973,5.05e-06
24.6246,21.13741,20.22728,19.72195,19.2624,0.002600057,3.5055,8.109507,12.91617,19.69823,2.969484,3.531285,2.203362,2.87683,2.608939,0.08869949,3.762011,8.71116,8.20625,14.05644,4.296683,1.543313,0.9684862,1.407304,0.9460963,24.59624,20.93308,21.72982,20.43149,19.899,0.1999898,0.5185626,0.670386,0.6621096,0.4098832,STARFORMING,0.5172962,5.25e-05
21.96179,21.14636,20.51194,20.45037,20.41352,1.629718,3.476671,6.238245,6.599809,6.752548,0.9368619,1.779027,1.12159,1.470424,1.131873,0.9135349,3.658347,5.067572,5.75438,6.363069,0.4442592,0.8442991,0.5340246,0.7207917,0.6531873,21.9517,20.63799,21.26794,20.61386,20.50088,0.05,0.5740361,0.3185244,0.6500451,0.05,STARBURST,0.3396886,1.64e-05
18.08585,17.19065,16.98826,16.69869,16.65865,58.29832,132.9663,160.212,209.1815,217.0368,6.200276,6.145216,5.703538,6.006406,5.880001,44.64865,99.65662,152.958,121.3927,165.3551,2.888165,2.792471,2.609507,2.725912,2.836613,19.6837,19.01005,18.96968,18.68958,18.54984,0.5312693,0.5340861,0.4878716,0.5202131,0.5159385,STARBURST,0.0616182,5.98e-06
17.76245,17.05427,17.06574,16.95442,16.89696,78.52714,150.7619,149.1771,165.2844,174.264,4.917365,5.248617,5.362331,5.658782,5.35476,75.49785,152.0241,164.2044,153.1032,178.4599,2.132973,2.286136,2.486912,2.551864,2.50828,18.83437,18.70905,18.34458,18.73164,18.75536,0.6805022,0.5576357,0.5084882,0.5055557,0.503287,STARBURST,0.03272225,5.75e-06
22.27122,21.67638,20.48982,19.71442,19.28671,1.218683,2.131446,6.366728,13.00613,19.2608,7.360141,2.535991,3.681855,3.56651,4.102576,2.023927,2.031638,12.94747,6.097117,21.05146,2.459626,1.516371,1.552219,1.55716,1.797971,23.0259,21.75163,22.73152,21.04719,20.41744,0.05,0.3630503,0.262273,0.3861338,0.2319244,STARFORMING,0.4629935,6.22e-05
18.7337,17.38011,16.85736,16.54524,16.34834,32.10051,111.6752,180.7402,240.9368,288.844,8.514098,10.41861,11.01871,11.12691,8.966001,23.0354,116.592,254.8589,182.974,216.3404,3.419826,5.021359,5.183681,4.944993,3.738631,21.64094,20.03868,20.41084,19.59801,19.14516,0.5683246,0.4758248,0.4721013,0.4791585,0.427952,STARFORMING,0.04488013,1.31e-05
19.16533,18.23787,17.70102,17.33228,17.21555,21.57001,50.68181,83.09789,116.704,129.9467,3.351707,3.444443,3.248664,3.394642,3.082262,20.36518,49.92698,105.7958,77.72866,114.3175,1.560257,1.574619,1.459528,1.464714,1.29524,19.98404,18.54575,19.16253,18.10907,18.03482,0.7791174,0.9394911,0.8830284,0.9996156,0.9893373,STARBURST,0.1170241,6.32e-06
20.49291,19.49393,19.1419,18.90231,18.83964,6.347801,15.93721,22.04086,27.48254,29.09794,4.087157,2.145324,2.062851,2.233492,2.742575,8.176474,16.78562,29.31447,23.65058,34.06985,1.306579,1.031973,1.022968,1.033382,1.154507,20.99306,19.95448,20.12417,19.75662,19.6507,0.6671655,0.6331455,0.7425438,0.8649979,0.4598804,STARFORMING,0.05837176,6.9e-06
22.04323,21.80059,21.06989,20.80909,20.90325,1.510158,1.900179,3.729035,4.73958,4.226304,1.817289,1.613627,1.380723,1.446247,1.637337,1.316584,1.679717,3.699747,3.25732,4.068453,0.8618519,0.7880611,0.6636814,0.7139523,0.798595,22.10052,21.22426,21.91577,20.97783,20.99449,0.1305931,0.1132318,0.05258116,0.05,0.05015502,STARBURST,0.2633918,3.68e-05
19.11553,18.01587,17.60417,17.20803,17.04907,22.58246,62.18027,90.85133,130.8541,151.4816,14.50279,4.702208,4.190971,4.134273,3.727842,25.40265,68.9353,140.8038,98.85622,145.0572,2.08896,2.090566,1.942695,1.943566,1.739343,20.04381,18.87466,19.0626,18.36125,18.18655,0.4214852,0.3444116,0.3969764,0.3935234,0.4281549,STARBURST,0.08670232,4.49e-06
19.29229,18.06583,17.4686,17.11792,16.87659,19.18932,59.38372,102.9346,142.1782,177.5642,4.398019,5.390836,4.935511,5.029925,4.406356,19.29576,64.71746,144.7849,106.2519,170.4065,2.367076,2.472093,2.302076,2.335673,2.12191,20.69113,18.93782,19.55323,18.50904,18.35256,0.7000124,0.8394334,0.8605776,0.8891309,0.8703206,STARFORMING,0.06425065,1.15e-05
18.85033,17.41063,16.67474,16.28335,15.97061,28.83091,108.5795,213.8466,306.6625,409.03,6.042784,6.321613,5.904088,6.425203,6.131184,31.62164,113.2535,299.3071,216.8721,392.3616,2.81545,3.045287,2.735694,2.897056,2.752712,21.21058,18.76612,19.59895,18.28278,17.85917,0.9236885,0.8821865,0.887755,0.8961004,0.8913467,STARFORMING,0.1374575,2.17e-05
22.36894,22.03451,22.03856,22.19349,22.48147,1.110928,1.530033,1.520183,1.301749,0.4788774,1.398019,1.437144,1.349631,1.340503,0.9861403,0.8020046,1.32948,1.167158,1.249592,0.2916588,0.7066206,0.7165285,0.6810471,0.7064884,0.4791342,22.36709,22.07544,22.05774,22.2582,22.46175,0.3454091,0.2320803,0.1673747,0.9499453,0.0973819,STARBURST,0.04591742,9.07e-06
22.37191,21.78657,21.27433,22.4672,22.17712,1.107798,1.924973,3.087558,0.9992323,0.9395947,1.668755,1.724246,1.532297,1.617404,0.9578342,1.033775,1.805448,1.061645,2.612564,0.4811697,0.8729362,0.9517987,0.7677733,0.8322626,0.3360482,22.39103,21.3691,21.87662,22.59387,22.35961,0.0610842,0.7765713,0.2142056,0.05,0.05,STARBURST,0.2980655,1.03e-05
19.24183,18.0544,17.64561,17.35144,17.28711,20.10231,60.01208,87.44948,114.6633,121.6579,11.75204,5.85231,5.961325,5.756403,5.976661,22.68923,57.48825,109.2789,83.58634,117.9585,3.575949,2.982982,2.946808,2.924595,2.907134,21.47482,19.96562,20.4109,19.77578,19.69247,0.7768446,0.9171888,0.9199845,0.8857159,0.7793813,STARFORMING,0.07003584,1.19e-05
18.65362,17.24907,16.60339,16.23257,15.94575,34.55779,126.0003,228.3733,321.3461,418.5045,9.465009,8.323649,8.130225,8.203133,7.841313,38.69987,126.3118,308.4935,226.9678,404.0863,4.25028,3.836606,3.675752,3.794031,3.745177,21.06025,19.09165,19.63552,18.6453,18.42494,0.2499945,0.2448544,0.2434033,0.2382408,0.2392382,STARFORMING,0.0491554,1.03e-05
20.396,19.3415,18.88628,18.5279,18.35193,6.941037,18.33962,27.89211,38.79984,45.6155,2.162601,2.487498,2.460323,2.625462,2.536848,4.193165,18.26353,39.22835,28.95131,45.48696,0.8314815,1.219636,1.183617,1.236768,1.208045,21.16506,20.07641,20.24375,19.77435,19.52826,0.5947916,0.7644597,0.75802,0.7913459,0.6359589,STARFORMING,0.0782966,6.4e-06
21.20667,20.27367,19.7206,19.42477,19.24293,3.28507,7.770922,12.9337,16.98416,20.05563,2.165728,1.6672,1.385231,1.468483,1.548661,3.738466,7.532945,15.50001,12.17308,19.59787,1.036798,0.8285624,0.7001433,0.7517923,0.8268619,21.49753,20.26264,20.70289,19.97703,19.74356,0.5421496,0.762029,0.9935213,0.9959612,0.8548706,STARBURST,0.1601589,1.32e-05
18.52533,17.32196,16.77732,16.36237,16.12691,38.89227,117.8186,194.5688,285.1359,354.1886,4.608561,4.863433,4.733178,4.735279,4.42376,41.64205,119.8125,285.9124,200.0442,352.7956,2.364421,2.309684,2.257082,2.219417,2.124107,19.49454,18.00765,18.39507,17.44446,17.27934,0.4686312,0.5144156,0.488431,0.4916162,0.4610108,STARBURST,0.05316991,5.84e-06
20.56386,19.28641,18.64496,18.22447,18.00337,5.945894,19.29423,34.83455,51.31036,62.89154,3.018423,1.993685,1.874384,1.954699,1.844224,7.384184,19.4127,52.00064,34.45176,62.11946,1.185602,0.991394,0.9328117,0.946504,0.9376838,21.17027,19.37694,19.90487,19.04209,18.75678,0.4920766,0.5560381,0.6204098,0.6072963,0.5508674,STARFORMING,0.0932829,5.63e-06
19.44523,18.01997,17.22605,16.78284,16.44224,16.66776,61.94557,128.7007,193.5813,264.9107,6.006592,5.461067,5.058986,5.116395,4.887255,13.47848,50.26807,144.8734,99.85438,179.5056,2.590025,2.67416,2.34576,2.438433,2.12808,21.10809,19.14842,19.77858,18.70586,18.32983,0.7705542,0.7316247,0.7361712,0.7356364,0.7132167,STARFORMING,0.09862633,5.99e-06
19.30534,18.52273,18.36137,18.12378,18.04951,18.96012,38.98569,45.23248,56.29705,60.2739,2.276968,2.127726,2.187857,2.301064,2.308358,17.29316,37.86091,56.48119,45.83059,64.76368,1.10614,1.091427,1.110435,1.137856,1.145007,19.78052,19.04009,19.05468,18.83448,18.87331,0.7562475,0.8908128,0.8628893,0.9480389,0.7700024,STARBURST,0.05513651,7.05e-06
